IterationGG,IterationDS,IterationON2,IterationON3,FuncValueGG,FuncValueON2,FuncValueDS,FuncValueON3,Alp,TimeGG,TimeDS,TimeON2,TimeON3,NormGradGG,NormGradDS,NormGradON2,NormGradON3PosDefHessianGG,PosDefHessianDS,PosDefHessianON2,PosDefHessianON3,HesModifyCntGG,HesModifyCntDS,HesModifyCntON2,HesModifyCntON3
1590,1028,1869,2134,0.00123593,0.00244676,0.00256647,0.0043756,0.100001,4.42248e+07,2.66404e+07,7.65442e+07,9.94149e+07,0,0,0,0,1,1,1,1,1059,14,1349,1861
1590,1028,4811,5404,0.00123593,0.00244676,0.00511559,0.00558397,0.5,4.42248e+07,2.66404e+07,2.18932e+08,2.45867e+08,0,0,0,0,1,1,1,1,1059,14,4451,5109
1590,1028,7953,8220,0.00123593,0.00244676,0.00574153,0.0055071,1,4.42248e+07,2.66404e+07,3.69446e+08,3.87401e+08,0,0,0,0,1,1,1,1,1059,14,7623,7707
697,756,742,829,0.00541534,0.000920664,0.00394649,0.0217065,0.0100001,1.97222e+07,1.93551e+07,3.35727e+07,3.94524e+07,0,0,0,0,1,1,1,0,589,22,644,827
697,756,984,1628,0.00541534,0.000920664,0.00281764,0.00586111,0.100001,1.97222e+07,1.93551e+07,4.37494e+07,7.49626e+07,0,0,0,0,1,1,1,1,589,22,845,1522
697,756,3121,4047,0.00541534,0.000920664,0.00599667,0.00597864,0.5,1.97222e+07,1.93551e+07,1.4967e+08,1.92606e+08,0,0,0,0,1,1,1,1,589,22,3013,3939
697,756,5354,5647,0.00541534,0.000920664,0.00593927,0.0059233,1,1.97222e+07,1.93551e+07,2.50213e+08,2.70477e+08,0,0,0,0,1,1,1,1,589,22,5243,5536
1257,844,861,986,0.00184725,0.00117906,0.0033188,0.00410665,0.0100001,3.64095e+07,2.29773e+07,4.03848e+07,4.70432e+07,0,0,0,0,1,1,1,1,1049,47,735,864
1257,844,1454,2056,0.00184725,0.00117906,0.00209174,0.00186581,0.100001,3.64095e+07,2.29773e+07,6.34869e+07,8.97082e+07,0,0,0,0,1,1,1,1,1049,47,1244,1779
1257,844,4251,4896,0.00184725,0.00117906,0.0028779,0.00271421,0.5,3.64095e+07,2.29773e+07,2.02755e+08,2.22708e+08,0,0,0,0,1,1,1,1,1049,47,4052,4666
1257,844,7061,7153,0.00184725,0.00117906,0.00245671,0.00261658,1,3.64095e+07,2.29773e+07,3.24686e+08,3.34094e+08,0,0,0,0,1,1,1,1,1049,47,6759,6878
1075,599,726,860,0.0293168,0.0138146,0.0318853,0.0317905,0.0100001,3.05678e+07,1.56119e+07,3.58786e+07,4.14158e+07,0,0,0,0,0,1,0,0,1073,82,724,858
1075,599,1156,1844,0.0293168,0.0138146,0.0103479,0.00844638,0.100001,3.05678e+07,1.56119e+07,5.52154e+07,8.56817e+07,0,0,0,0,0,1,0,0,1073,82,1154,1842
1075,599,4009,4916,0.0293168,0.0138146,0.00685139,0.00687635,0.5,3.05678e+07,1.56119e+07,1.86673e+08,2.35288e+08,0,0,0,0,0,1,0,0,1073,82,4007,4914
1075,599,6782,6982,0.0293168,0.0138146,0.00670432,0.00670702,1,3.05678e+07,1.56119e+07,3.21878e+08,3.33543e+08,0,0,0,0,0,1,0,0,1073,82,6780,6980
1180,938,852,947,0.00353019,0.0113604,0.00394968,0.00282351,0.0100001,3.2755e+07,2.45186e+07,3.48359e+07,4.07845e+07,0,0,0,0,1,1,1,1,956,34,605,771
1180,938,1014,1824,0.00353019,0.0113604,0.00406055,0.00223266,0.100001,3.2755e+07,2.45186e+07,4.30467e+07,8.19146e+07,0,0,0,0,1,1,1,1,956,34,791,1570
1180,938,3023,4401,0.00353019,0.0113604,0.00343935,0.000621961,0.5,3.2755e+07,2.45186e+07,1.43221e+08,2.04948e+08,0,0,0,0,1,1,1,1,956,34,2845,4136
1180,938,6108,6050,0.00353019,0.0113604,0.00301749,0.0033534,1,3.2755e+07,2.45186e+07,2.86515e+08,2.83871e+08,0,0,0,0,1,1,1,1,956,34,5922,5870
819,725,823,954,0.00727082,0.00448822,0.0106257,0.0089292,0.0100001,2.33795e+07,1.90881e+07,3.90403e+07,4.52649e+07,0,0,0,0,0,1,0,0,817,73,821,952
819,725,1341,2008,0.00727082,0.00448822,0.00836283,0.0100532,0.100001,2.33795e+07,1.90881e+07,6.37758e+07,9.56205e+07,0,0,0,0,0,1,0,0,817,73,1339,2006
819,725,4672,5621,0.00727082,0.00448822,0.0112356,0.0112069,0.5,2.33795e+07,1.90881e+07,2.21491e+08,2.64608e+08,0,0,0,0,0,1,0,0,817,73,4670,5619
819,725,7943,8212,0.00727082,0.00448822,0.0122699,0.0122054,1,2.33795e+07,1.90881e+07,3.7388e+08,3.85987e+08,0,0,0,0,0,1,0,0,817,73,7941,8210
1189,1240,1040,1036,0.00208281,0.0025852,0.00056955,0.00110878,0.0100001,3.28495e+07,3.17557e+07,4.07857e+07,4.29222e+07,0,0,0,0,1,1,1,1,936,3,664,768
1189,1240,1316,1851,0.00208281,0.0025852,0.00200118,0.00147824,0.100001,3.28495e+07,3.17557e+07,5.657e+07,7.95767e+07,0,0,0,0,1,1,1,1,936,3,1077,1510
1189,1240,3541,3694,0.00208281,0.0025852,0.00208168,0.0022319,0.5,3.28495e+07,3.17557e+07,1.60471e+08,1.68192e+08,0,0,0,0,1,1,1,1,936,3,3264,3446
1189,1240,5315,5216,0.00208281,0.0025852,0.00152905,0.00203719,1,3.28495e+07,3.17557e+07,2.40967e+08,2.38735e+08,0,0,0,0,1,1,1,1,936,3,4906,4913
